sample_index,class0_sum,class1_sum,class2_sum,class3_sum,class4_sum,class5_sum,class6_sum,class7_sum,class8_sum,class9_sum,predicted_label
8528,-19,-17,-20,-19,-20,-20,-19,-20,20,-20,8
8529,-20,20,-16,-20,-20,-20,-20,-20,-20,-20,1
8530,-20,-20,-12,-20,-20,-20,1,-20,-20,-20,6
8531,-20,-20,-2,-1,-10,-20,-11,-20,-17,-20,3
8532,-20,-20,-18,-20,-20,-4,-19,0,-19,-12,7
8533,-20,-20,-16,-20,-20,-13,-20,-20,-20,-6,9
8534,-10,-20,-2,-20,-20,-20,-14,-20,-20,-20,2
8535,-20,20,-20,-19,-20,-20,-20,-20,-20,-20,1
8536,-20,-20,-20,-20,0,-20,-15,-20,-20,-20,4
8537,-15,-12,2,-14,1,-20,-1,-16,-12,-20,2
8538,5,-16,-5,-12,0,-11,2,-9,-7,-20,0
8539,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
8540,-13,-10,-3,-6,8,-11,-2,-16,-9,-20,4
8541,8,-20,-20,-20,-20,-16,1,-20,-20,-20,0
8542,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
8543,-20,-20,-3,-20,-6,-17,-3,-20,-20,-20,2
8544,-16,-13,-16,-10,-15,-9,-14,-17,20,-20,8
8545,-20,-14,-18,-20,-17,-14,-20,-16,20,-18,8
8546,-9,-14,16,-10,-11,-20,-6,-14,-15,-20,2
8547,-17,-18,-16,-14,-20,-20,-19,-20,20,-20,8
8548,-16,-20,-11,-20,-9,-15,-14,-20,-20,-20,4
8549,-20,-20,-20,-20,-20,2,-19,-2,-20,-20,5
8550,12,-20,-20,-18,-19,-20,-5,-20,-20,-20,0
8551,10,-14,-7,-17,-15,-14,-11,-15,-10,-20,0
8552,-20,20,-20,-11,-20,-20,-20,-20,-20,-20,1
8553,-20,-20,-19,-20,-20,-11,-20,7,-20,-13,7
8554,-20,-20,-13,-19,-20,-20,-18,-16,-20,20,9
8555,-20,-14,-10,-20,-14,-5,-17,18,-20,-17,7
8556,-14,-9,-4,12,-10,-7,-7,-16,-10,-20,3
8557,-17,-17,-20,-12,-18,-17,-19,-18,-10,16,9
8558,-10,-20,-14,-20,5,-20,-1,-20,-20,-20,4
8559,9,-20,-12,-19,-19,-13,-6,-20,-14,-20,0
8560,-18,-20,-3,-20,-4,-20,-9,-20,-20,-20,2
8561,-15,-20,-9,-18,-19,-20,-16,-20,20,-20,8
8562,-20,-20,-20,-20,-20,-17,-20,20,-20,-20,7
8563,-20,20,-20,-12,-20,-20,-20,-20,-20,-20,1
8564,1,-17,-4,-11,-14,-14,0,-20,-17,-20,0
8565,-19,-9,-18,-4,-11,-13,-7,-18,20,-20,8
8566,-20,-18,-20,-20,-20,-20,-16,19,-20,-9,7
8567,-19,-20,-9,-20,-12,-20,-5,-20,-12,-20,6
8568,-11,-9,2,-20,-9,-12,-8,-15,8,-15,8
8569,-16,-18,-12,-20,9,-15,-6,-16,-16,-20,4
8570,-20,-20,-12,-16,-17,-12,-14,-15,20,-20,8
8571,-15,-16,5,-14,-1,-20,-9,-18,-20,-20,2
8572,-17,-18,-3,-12,-14,-18,-3,-20,12,-20,8
8573,19,-20,-20,-20,-20,-20,-4,-20,-20,-20,0
8574,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
8575,-20,-20,-20,-14,-17,4,-14,-8,-20,-17,5
8576,-14,-19,-20,18,-20,-19,-20,-20,-17,-20,3
8577,-20,-20,-11,-20,-18,-20,-18,-20,20,-20,8
8578,-20,19,-20,-13,-20,-19,-20,-20,-20,-20,1
8579,-20,-20,-20,-20,-20,-20,-15,20,-20,-20,7
8580,-20,-20,-1,-20,0,-20,-18,-20,-20,-20,4
8581,-20,-20,-15,-20,-20,-20,-20,-18,-12,19,9
8582,-15,-18,-6,-6,-11,-15,-9,-18,-14,-20,2
8583,-20,-20,-20,-20,-20,-20,-20,20,-18,-20,7
8584,-19,-20,-20,-14,-20,-20,-19,-20,-20,20,9
8585,-18,-12,-8,-12,-17,6,-15,4,-18,-20,5
8586,-20,20,-17,-20,-20,-20,-20,-20,-20,-20,1
8587,-10,-15,-10,-20,-12,-14,-6,-17,20,-20,8
8588,-1,-12,-4,3,-11,-13,0,-18,-8,-18,3
8589,7,-20,-15,-20,-20,-20,-9,-20,-20,-20,0
8590,-20,-17,-13,-20,-19,-20,-15,-18,-20,20,9
8591,-10,-16,-17,-9,-12,-19,-2,-20,-20,-20,6
8592,-20,-20,-20,-20,-13,-20,-12,-20,-20,-20,6
8593,-14,-20,-11,-13,-20,-20,-13,-18,-20,-20,2
8594,-20,-19,-10,-12,13,-18,-11,-20,-16,-20,4
8595,-13,-20,9,-19,-20,-18,-8,-20,-20,-20,2
8596,-20,-20,-13,-18,-18,-15,-20,20,-18,-20,7
8597,1,-11,-14,0,-6,-11,5,-20,-20,-20,6
8598,2,-20,1,-20,-20,-20,-15,-20,-20,-20,0
8599,-20,-19,-20,-20,-20,-20,-20,-20,-20,20,9
8600,-20,-16,-20,-20,-20,-12,-19,-17,20,-20,8
8601,-20,-20,-20,-20,-20,-18,-20,-20,20,-20,8
8602,-15,20,-16,-12,-20,-18,-20,-19,-20,-20,1
8603,-20,-10,-17,-15,-13,18,-11,-12,-20,-20,5
8604,-20,-20,-20,-20,-20,-18,-20,17,-20,-20,7
8605,-20,-18,-19,-15,-19,0,-15,16,-20,-20,7
8606,-13,0,-20,-20,-19,-20,-12,-20,-20,-20,1
8607,-20,-20,-20,-20,-20,-19,-20,-4,-15,-3,9
8608,-20,-20,-13,-19,-17,15,-16,0,-10,-11,5
8609,-19,-14,-15,-10,1,-20,-14,-15,-13,-20,4
8610,-14,-12,-8,-12,1,-19,-8,-20,-10,-20,4
8611,3,-20,1,-16,-19,-18,-9,-20,-16,-20,0
8612,-20,-20,-20,-20,-20,-20,-20,20,-20,-18,7
8613,-16,-20,-10,-19,-20,-17,-13,-15,20,-20,8
8614,-20,-20,-20,-20,-19,-10,-18,13,-18,-20,7
8615,-1,-18,-11,1,-15,-16,-4,-18,-18,-20,3
8616,-19,-18,-17,-16,-20,-17,-17,20,-19,-18,7
8617,-11,-16,-12,-20,-20,-20,-20,-20,-20,-20,0
8618,-13,-12,-3,-13,-3,-20,-9,-18,-5,-20,2
8619,-8,-18,-14,-14,-16,20,-10,-20,-12,-19,5
8620,-20,-19,-18,-20,-20,20,-11,-9,-20,-20,5
8621,-20,-20,-11,-12,-6,-20,-14,-20,-20,-20,4
8622,-20,-20,-6,-16,-10,-19,-11,-20,-17,-20,2
8623,-20,-20,-18,-20,-20,-6,-20,-1,-20,-20,7
8624,-20,-20,-12,-20,-6,-20,-10,-20,-20,-20,4
8625,3,-20,-17,-20,-11,-20,-5,-20,-9,-20,0
8626,-13,-17,-19,-4,-5,-17,-14,-20,-20,-20,3
8627,-19,-20,-12,-20,-16,-20,-13,-20,-20,-20,2
8628,15,-20,-16,-20,-20,-20,-13,-20,-17,-20,0
8629,-20,-20,-13,-20,-6,-20,-10,-20,-20,-20,4
8630,-20,-20,-20,-20,-20,-17,-20,20,-17,-20,7
8631,-20,-15,-13,-20,-20,-8,-11,-18,17,-20,8
8632,1,-13,-7,-6,-7,-19,-6,-20,-18,-20,0
8633,-10,-20,-10,-16,-10,-20,-8,-18,-2,-20,8
8634,-13,-20,-11,-12,-12,-20,-5,-20,-20,-20,6
8635,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
8636,-18,-12,-17,-9,-8,20,-14,-20,-20,-14,5
8637,-17,-19,-20,16,-20,-20,-20,-20,-20,-20,3
8638,-8,-15,-10,-16,-12,-15,-8,-15,17,-20,8
8639,-14,-20,-17,16,-20,-20,-20,-20,-20,-20,3
8640,-20,-20,-18,-20,-20,-20,-19,-17,-20,12,9
8641,-20,-20,-20,-20,-20,-4,-20,10,-20,-20,7
8642,-20,20,-18,-15,-20,-20,-20,-20,-20,-20,1
8643,-20,-20,-20,-19,-20,-20,-20,10,-18,-15,7
8644,-7,20,-17,-14,-16,-20,-19,-17,-14,-20,1
8645,-5,-14,-14,-14,-10,-20,-4,-20,-20,-20,6
8646,-20,-20,-19,5,-10,-20,-16,-20,-20,-20,3
8647,-9,-15,-10,-14,-6,-20,-12,-20,-4,-20,8
8648,-20,-20,-20,-20,-20,13,-20,-10,-20,-20,5
8649,7,-13,-1,-9,-13,-13,0,-8,-20,-20,0
8650,18,-18,-20,-19,-15,-17,-11,-20,-20,-20,0
8651,-20,-20,-10,-20,-3,-18,4,-19,-20,-20,6
8652,-20,-20,-13,-18,7,-20,-2,-20,-20,-20,4
8653,-15,6,-20,-18,-20,-20,-20,-20,-20,-20,1
8654,-20,20,-20,-16,-20,-20,-20,-20,-20,-20,1
8655,-14,-20,6,-14,-5,-20,-7,-20,-20,-20,2
8656,-20,-20,-20,-20,-20,-20,-18,-20,-20,20,9
8657,9,-7,-8,-3,-13,-7,1,-13,-15,-20,0
8658,-20,-20,-18,-19,-6,-20,-12,-20,-19,-20,4
8659,-6,-13,-7,-9,0,-7,-2,-20,-18,-20,4
8660,-20,20,-20,-12,-20,-20,-20,-20,-20,-20,1
8661,-20,-20,-7,11,-15,-20,-6,-20,-19,-20,3
8662,-20,-20,-13,-20,-11,-20,-13,-20,-20,-20,4
8663,-20,-20,-17,-20,-20,-20,-20,20,-20,-20,7
8664,-7,-13,-17,-11,-14,-20,-17,-20,-18,-18,0
8665,-20,20,-20,-19,-20,-20,-20,-20,-20,-20,1
8666,-20,-16,-20,-20,-20,-19,-18,-20,20,-20,8
8667,-20,-20,-20,-17,-18,10,-20,-2,-20,-20,5
8668,-20,-20,-20,-20,-20,-13,-16,15,-20,-20,7
8669,-3,-14,-8,-13,-14,-13,-8,-16,-20,-20,0
8670,14,-20,-14,-20,-18,-20,-10,-20,-20,-20,0
8671,-20,-16,-9,-18,-20,20,-10,-14,-17,-20,5
8672,14,-20,-20,-20,-13,-20,-17,-20,-20,-20,0
8673,-20,-20,-3,-20,11,-20,-10,-20,-20,-20,4
8674,-17,-20,-2,-19,-2,-20,-4,-20,-20,-20,2
8675,-17,-18,-15,-20,-11,-20,-10,-20,-17,-20,6
8676,-20,-20,-1,-20,-6,-16,-14,-20,-20,-20,2
8677,-20,-20,-16,-20,-20,20,-20,-20,-19,-17,5
8678,-20,-20,-20,-20,-9,-20,-8,-20,-20,-20,6
8679,-20,15,-19,-10,-10,-20,-20,-18,-20,-20,1
8680,-8,-19,-13,-16,-20,-20,-15,-17,20,-20,8
8681,-20,-20,-11,-20,-10,-20,-14,-20,-19,-20,4
8682,-20,20,-20,-16,-20,-20,-20,-20,-19,-20,1
8683,-20,-20,-20,-20,-20,-10,-20,16,-20,-20,7
8684,-13,-10,-10,7,-13,-16,-6,-13,-12,-18,3
8685,-1,-5,3,-2,0,-7,3,-6,20,-4,8
8686,-20,-20,-20,-18,-17,-20,-13,-20,20,-20,8
8687,-20,-13,-13,-20,-14,-20,-15,-20,-20,20,9
8688,-20,-20,-20,-13,-20,16,-17,-20,-20,-20,5
8689,13,-20,-17,-20,-20,-20,-3,-20,-20,-20,0
8690,-16,20,-12,-17,-20,-20,-20,-20,-20,-20,1
8691,-15,-20,-13,-11,-12,-12,-14,-20,0,-15,8
8692,-20,20,-20,-15,-20,-20,-20,-20,-20,-20,1
8693,-20,-20,-20,-15,-7,-20,-13,-20,-20,-20,4
8694,-20,-16,-16,-20,-19,-20,-20,-20,-20,20,9
8695,15,-10,3,-7,-8,-8,-9,-6,3,-20,0
8696,-20,-11,-13,13,-15,-11,-20,-19,-16,-20,3
8697,-20,20,-20,-16,-20,-20,-20,-20,-20,-20,1
8698,-20,20,-20,-16,-20,-20,-19,-20,-20,-20,1
8699,-20,-20,-10,-19,4,-18,-3,-20,-20,-20,4
8700,-20,-20,-18,-20,-20,-20,-20,20,-19,-20,7
8701,-20,-17,-16,-16,-6,-20,-18,-20,20,-20,8
8702,-18,-7,-12,0,-11,-13,-15,-20,-9,-20,3
8703,-20,-20,-7,-20,6,-20,-6,-20,-20,-20,4
8704,-20,-20,-20,-20,-20,-20,-20,-14,-20,1,9
8705,0,-20,-11,-9,-20,-20,-13,-17,-20,-20,0
8706,-13,-20,3,-20,-20,-20,-4,-20,-20,-20,2
8707,-9,-6,1,-6,-9,-12,-1,-15,20,-15,8
8708,-18,-15,-4,-3,-3,-14,-2,-20,-20,-20,6
8709,-12,-16,-17,-18,-17,-20,-17,-18,20,-20,8
8710,-19,-20,-5,-12,-7,-20,-14,-17,-20,-20,2
8711,-18,-17,-18,-14,-20,-18,-19,-13,-18,20,9
8712,-20,-19,-7,-17,0,-20,-13,-20,-14,-20,4
8713,-20,-20,-20,-20,-20,-20,-20,13,-20,-4,7
8714,-20,-20,-20,-20,-20,-3,-20,7,-20,-20,7
8715,-4,-8,-12,-2,-2,-6,-7,-16,-10,-20,3
8716,-18,-15,-14,0,5,-18,-12,-18,-20,-20,4
8717,-20,-20,-7,-20,-13,-20,-11,-20,-16,-20,2
8718,-12,-13,-2,-13,2,-18,-8,-19,-11,-20,4
8719,-20,-18,-18,-20,-14,20,-19,-20,-14,-15,5
8720,-20,-18,-19,-17,-20,-17,-16,20,-20,-20,7
8721,-20,-4,-20,10,-20,-20,-20,-17,-20,-20,3
8722,-20,-20,-19,-20,-20,-8,-20,18,-18,-20,7
8723,-20,-20,-13,-20,-5,-20,-9,-20,-20,-20,4
8724,-10,-15,-8,-20,-4,-14,-1,-20,-20,-20,6
8725,-7,-20,-20,-20,-20,-20,4,-20,-20,-20,6
8726,-14,-15,-16,-14,-15,-20,-10,-14,-15,20,9
8727,-19,-20,-18,-9,-20,-20,-10,-20,-20,-20,3
8728,-2,-20,-4,-20,-8,-20,-6,-20,-20,-20,0
8729,-19,-18,-13,-20,-20,6,-20,-11,-20,-20,5
8730,-20,-20,-10,-20,2,-20,-18,-20,-20,-20,4
8731,-14,20,-20,-20,-17,-20,-20,-20,-20,-20,1
8732,-20,-20,12,-20,-20,-14,-15,-20,-20,-20,2
8733,-19,20,-20,-20,-20,-20,-20,-20,-20,-20,1
8734,-17,-20,-20,-15,-20,-20,-20,-20,18,-20,8
8735,-20,19,-19,-15,-14,-20,-18,-20,-20,-20,1
8736,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
8737,-16,-20,-16,-20,-8,-20,-13,-20,-20,-20,4
8738,-17,-19,-18,-20,-20,-20,-20,-20,20,-20,8
8739,-20,-20,-9,-20,-20,-14,-20,-20,-20,16,9
8740,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
8741,-20,-10,-17,7,-19,-20,-20,-20,-15,-20,3
8742,-8,-17,-6,-4,-12,-8,-9,-12,-8,-20,3
8743,-20,-20,-20,-20,-20,-20,-14,20,-18,-20,7
8744,18,-14,-11,-15,-19,-18,-11,-15,-14,-20,0
8745,11,-11,-12,-5,-12,-3,-6,-19,-13,-18,0
8746,-17,-20,-9,-20,-9,-20,-8,-20,-20,-20,6
8747,-20,20,-20,-19,-20,-20,-18,-20,-20,-20,1
8748,13,-20,-20,-20,-19,-20,-7,-20,-20,-20,0
8749,-20,-20,-16,-20,-4,-20,-3,-20,-18,-20,6
8750,-16,-20,-7,-14,8,-17,2,-19,-14,-20,4
8751,-19,-20,-12,-19,8,-20,-6,-18,-20,-20,4
8752,-17,-20,-5,-20,-7,-20,-19,-20,-17,-20,2
8753,-11,-20,18,-12,-4,-12,-17,-17,-20,-20,2
8754,-20,-20,-16,-20,-20,-20,-20,-7,-15,8,9
8755,10,-19,-17,-20,-16,-18,-6,-20,-19,-20,0
8756,2,-20,-19,-20,-20,-20,-7,-20,-20,-20,0
8757,-6,1,-14,-7,-8,-15,-16,-17,-18,-20,1
8758,-14,-20,-4,-20,-15,-20,-2,-20,-20,-20,6
8759,12,-20,-20,-20,-19,-20,-2,-20,-20,-20,0
8760,16,-18,-20,-20,-20,-16,-2,-20,-20,-20,0
8761,-20,20,-20,-19,-20,-20,-20,-20,-20,-20,1
8762,-20,-20,-7,-10,-10,-20,-10,-17,-20,-20,2
8763,-10,-14,-4,-13,-9,-13,-4,-10,3,-18,8
8764,-20,-20,-20,-16,-9,-20,-13,-20,-20,-20,4
8765,-20,-15,-18,-19,-16,20,-19,-12,-11,-11,5
8766,-20,-20,-20,-20,-17,-20,-20,-2,-20,-1,9
8767,-20,-20,-9,-20,-20,-20,-20,-17,-20,20,9
8768,-17,-20,-1,-20,-17,-20,-18,-19,-20,-20,2
8769,-18,-20,-12,-19,-3,-19,-5,-20,-20,-20,4
8770,-20,-20,-17,15,-18,-20,-20,-20,-20,-20,3
8771,-20,-20,-18,-20,-20,-19,-18,20,-20,-20,7
8772,-20,-20,-20,-20,-20,-5,-19,-19,-14,-20,5
8773,-20,20,-20,-18,-20,-20,-20,-20,-20,-20,1
8774,-20,-17,-1,-20,2,-19,4,-20,-20,-20,6
8775,-20,-20,-16,-20,-20,-20,-20,20,-20,-20,7
8776,-20,-20,-18,-20,-20,-13,-20,20,-19,-20,7
8777,-20,-18,-20,-19,-16,13,-12,-6,-14,-16,5
8778,-8,-8,-9,-7,-20,-20,-7,-14,20,-20,8
8779,11,-20,-20,-20,-16,-20,-3,-20,-20,-20,0
8780,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
8781,-20,20,-16,-20,-20,-20,-20,-20,-20,-20,1
8782,-1,-12,-8,-16,-14,-20,-10,-20,-7,-20,0
8783,-20,20,-20,-13,-20,-20,-20,-20,-20,-20,1
8784,-20,-20,-16,-20,-15,-20,-4,-20,-8,-20,6
8785,-18,-20,-18,-16,-20,-13,-15,-20,-20,17,9
8786,-20,20,-20,-18,-20,-20,-20,-20,-20,-20,1
8787,-13,-15,-1,-15,-8,-20,2,-16,-14,-20,6
8788,-15,-16,-14,-20,-17,20,-19,-11,-5,-18,5
8789,-6,-17,-1,-6,-14,-17,-10,-17,-20,-20,2
8790,-17,-13,-11,8,-15,-15,-14,-14,-9,-20,3
8791,18,-20,-11,-20,-20,-20,1,-12,-20,-20,0
8792,-20,-20,-20,-20,-20,-7,-20,-2,-20,-18,7
8793,-20,20,-20,-16,-20,-20,-20,-20,-20,-20,1
8794,-20,-20,-8,-20,-4,-18,-6,-20,-20,-20,4
8795,-19,-20,-16,-20,-20,-20,-20,20,-20,-20,7
8796,-12,-7,-7,3,-10,-13,-5,-20,-20,4,9
8797,-20,-20,-10,10,-10,-15,-10,-20,-20,-20,3
8798,-20,-20,-20,-20,-20,-18,-20,17,-20,-20,7
8799,-20,-20,-7,-20,-7,-17,-5,-20,-20,-20,6
8800,-15,-20,-8,-18,-2,-17,6,-20,-11,-19,6
8801,-17,-20,-18,-20,-6,-20,-11,-20,-20,-20,4
8802,-19,-20,-10,-20,-3,-20,2,-20,-20,-20,6
8803,-20,-20,-20,-20,-20,-20,-20,5,-20,-12,7
8804,-20,-19,-1,-11,2,-20,-16,-20,-20,-20,4
8805,-20,-20,-19,-20,-20,-20,-20,20,-18,-20,7
8806,-9,-20,-15,-15,-14,-20,-9,-20,-20,-20,0
8807,-19,20,-18,-17,-20,-20,-20,-20,-20,-20,1
8808,-20,-20,-20,-20,-20,-12,-20,2,-20,-13,7
8809,-20,-20,-18,-19,-18,-10,-17,-14,20,-20,8
8810,-18,-16,-20,-20,-18,-15,-19,-20,20,-20,8
8811,-20,-20,-18,-15,-20,-20,-20,20,-20,-20,7
8812,20,-20,-17,-20,-20,-20,-15,-20,-20,-20,0
8813,-20,12,-20,-13,-20,-20,-20,-20,-20,-20,1
8814,-10,-20,-2,-3,-3,-18,-6,-20,-11,-20,2
8815,12,-14,-13,-20,-14,-20,-11,-20,-15,-20,0
8816,-20,-19,-14,-19,-20,-20,-18,-20,-20,20,9
8817,-20,-20,-17,-17,-20,-20,-20,20,-20,-18,7
8818,-15,-20,-12,-20,-16,-14,-19,-13,-20,15,9
8819,-20,-14,-19,-19,-20,-20,-20,-16,-19,18,9
8820,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
8821,-10,-20,4,-12,-3,-20,1,-11,-12,-20,2
8822,15,-20,-20,-18,-17,-15,-13,-20,-20,-20,0
8823,-17,-16,-14,-12,5,-18,-17,-20,-19,-20,4
8824,-20,-20,-14,-20,-20,-20,-18,20,-20,-20,7
8825,-11,-20,-19,-20,8,-11,-6,-19,-20,-20,4
8826,-20,-13,-20,3,-20,-20,-20,-20,-20,-20,3
8827,-20,-20,-20,-5,-4,-20,-20,-20,-20,-20,4
8828,-13,20,-19,-20,-20,-20,-20,-20,-20,-20,1
8829,-20,-20,-19,-20,-20,-2,-17,-3,-20,-5,5
8830,-20,-20,-20,-18,-20,20,-17,-18,-20,-20,5
8831,-20,-20,-18,-19,-19,-17,-14,20,-16,-20,7
8832,-19,-20,-16,-20,-12,-20,0,-20,-7,-20,6
8833,-20,-20,-20,-20,-18,-20,-17,-3,-20,4,9
8834,-20,-20,-18,-20,-18,-20,-6,-20,-20,-20,6
8835,11,-16,-14,-18,-20,-15,-3,-20,-20,-20,0
8836,2,-18,-12,5,-17,-9,-7,-19,-17,-20,3
8837,-13,-2,-17,-2,-16,-20,-19,-20,-20,-20,1
8838,-20,-20,-5,-17,8,-15,-6,-20,-20,-20,4
8839,-20,-20,-20,-20,-18,-20,-20,20,-20,-20,7
8840,-16,-13,-18,-6,-20,-20,-19,-14,-13,13,9
8841,-7,-20,-7,-13,-8,-20,3,-20,-20,-20,6
8842,-6,-20,-15,-20,-20,-18,4,-18,-20,-20,6
8843,-20,-20,-20,-20,-20,-10,-20,14,-20,-20,7
8844,-18,-20,-14,-20,-20,-20,-20,-15,20,-20,8
8845,-20,-20,-20,-18,-4,-20,-9,-20,-19,-20,4
8846,-20,-20,-18,-20,-20,-17,-18,20,-16,-20,7
8847,-11,-12,-4,-19,11,-15,0,-20,-5,-20,4
8848,-1,-20,-9,-14,-8,-19,1,-18,-17,-20,6
8849,-6,-14,-9,-16,-7,-20,-10,-20,20,-20,8
8850,-5,-13,-16,3,-15,-19,-6,-20,-16,-20,3
8851,8,-20,-18,-20,-19,-20,-6,-20,-20,-20,0
8852,-19,20,-18,-20,-20,-18,-20,-20,-20,-20,1
8853,-20,-19,-19,-19,-20,-20,-20,20,-19,-20,7
8854,-20,-20,-20,-19,-20,-20,-20,-20,-20,20,9
8855,-19,-20,1,-14,-8,-15,-1,-20,-20,-20,2
8856,-20,-20,-14,-20,-17,-20,-20,-17,-20,20,9
8857,-20,20,-20,-16,-20,-20,-20,-20,-20,-19,1
8858,-17,-20,3,-20,4,-20,-8,-19,-20,-20,4
8859,-16,-16,-4,-20,-6,-15,-1,-20,-17,-20,6
8860,-20,-20,-20,-20,-20,-20,-20,18,-20,-20,7
8861,-20,20,-20,-17,-20,-20,-20,-20,-20,-20,1
8862,20,-17,-17,-20,-20,-16,-12,-20,-20,-20,0
8863,-20,-20,-4,-20,-13,-13,-4,-19,-20,-20,2
8864,-5,-16,-14,11,-20,-20,-5,-12,-20,-20,3
8865,-20,-20,-15,-20,-20,-20,-20,8,-20,-11,7
8866,-15,-20,-8,-6,-10,-20,-4,-20,-15,-20,6
8867,-20,20,-20,-15,-20,-20,-20,-20,-20,-20,1
8868,-10,-20,-20,-20,-20,-20,-12,-20,20,-20,8
8869,-20,-20,-10,-20,-6,-20,-6,-20,-20,-20,4
8870,-20,-20,-20,-20,-20,4,-10,-3,-19,-15,5
8871,-20,-20,-20,-20,-20,-20,-20,5,-20,9,9
8872,-20,-18,-19,-17,-20,19,-16,-13,-20,-20,5
8873,-11,-12,-10,-15,-17,-20,-6,-20,9,-20,8
8874,-20,20,-20,-18,-20,-20,-20,-20,-20,-20,1
8875,20,-17,-10,-20,-18,-14,-11,-20,-12,-20,0
8876,-20,-18,-10,-16,-19,-20,-12,-15,-19,20,9
8877,-13,-20,-2,-19,-9,-20,-1,-20,-17,-20,6
8878,-12,-18,-13,-14,-8,-20,-14,-20,-18,-20,4
8879,-6,-18,-9,-7,-9,-20,7,-20,-17,-12,6
8880,-14,4,-20,-8,-19,-17,-18,-20,-20,-20,1
8881,-20,4,-17,0,-18,-20,-20,-17,-20,-20,1
8882,-20,-20,-3,-20,6,-18,-14,-20,-20,-20,4
8883,-20,-20,-20,-20,-20,-17,-20,20,-20,-20,7
8884,-3,-20,-16,-4,-15,-15,-6,-20,-18,-20,0
8885,9,-18,-17,-20,-17,-17,-17,-15,-20,-20,0
8886,-20,-20,-18,-20,-19,-20,-20,20,-20,-20,7
8887,-15,-14,-15,-17,-15,1,-10,-20,-17,7,9
8888,-11,-18,-14,-20,-14,-20,-4,-20,-2,-19,8
8889,-18,-17,-18,-20,-19,-13,-19,-19,-15,16,9
8890,-20,-19,-17,-20,-18,20,-20,-12,-12,-20,5
8891,-17,-19,-4,-11,-2,-15,-4,-20,-17,-20,4
8892,0,-20,-13,-20,-15,-20,-7,-20,-20,-20,0
8893,-20,-20,-15,-20,3,-17,-5,-20,-20,-20,4
8894,-20,-20,-20,-20,-20,-2,-20,6,-20,-20,7
8895,-20,-20,-9,-13,-11,-20,-10,-20,-20,-20,2
8896,-15,-19,-18,16,-20,-16,-14,-20,-19,-20,3
8897,-20,-20,-20,-20,-20,-17,-14,-17,20,-20,8
8898,-8,-7,-12,7,-17,-13,-5,-17,-15,-20,3
8899,-20,-20,-14,-20,-16,-20,-19,-19,20,-20,8
8900,-14,20,-18,-15,-15,-20,-18,-20,-20,-20,1
8901,-20,20,-20,-19,-20,-20,-20,-20,-20,-20,1
8902,-15,-20,16,-11,-9,-10,-14,-20,-19,-20,2
8903,-20,-20,-20,-18,-8,-20,-2,-20,-20,-20,6
8904,-14,-12,-17,-13,-19,-9,-16,-16,20,-20,8
8905,-20,20,-20,-18,-19,-20,-20,-20,-20,-20,1
8906,7,-20,-16,-20,-20,-17,-9,-20,-20,-20,0
8907,-4,-9,-8,-5,-10,-12,-13,-14,20,-20,8
8908,-16,-20,-20,-14,-15,-20,-18,-20,-20,-20,3
8909,-20,-10,-16,-20,-19,-2,-20,-20,20,-20,8
8910,-20,-20,-20,-6,-20,-3,-20,-19,-19,-20,5
8911,-20,-20,-20,-4,-20,-20,-20,-20,-19,-20,3
8912,-20,-20,9,-20,-19,-20,-17,-20,-20,-20,2
8913,-20,-20,-20,-20,-20,-17,-20,16,-20,-20,7
8914,7,-15,-15,-18,-9,-17,0,-18,-18,-20,0
8915,-15,-17,13,-13,-18,-16,0,-18,-14,-20,2
8916,-20,-20,-12,-20,-2,-20,-14,-20,-20,-20,4
8917,-20,-20,-16,-20,-20,-15,-13,-20,-20,20,9
8918,-20,-20,-15,-20,-6,-20,-2,-20,-20,-20,6
8919,-20,-20,7,-20,-20,-18,-5,-20,-20,-20,2
8920,-13,-8,-7,-2,4,-13,-12,-20,-14,-20,4
8921,-12,-5,-15,-13,-10,-17,-15,-18,-16,16,9
8922,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
8923,-4,-17,-20,-9,-17,-19,-6,-20,-20,-20,0
8924,-20,-20,-18,-20,-20,-20,-14,-15,-20,19,9
8925,-20,-17,-17,-13,-20,-20,-20,-16,-20,20,9
8926,-12,-20,-2,-20,-17,-18,-3,-20,-19,-20,2
8927,-20,-16,-20,-20,-20,-19,-20,20,-20,-20,7
8928,-17,-20,-20,20,-20,-20,-20,-20,-19,-19,3
8929,-18,-11,-4,-14,6,-12,-5,-18,-19,-20,4
8930,-20,-3,-20,3,-20,-20,-20,-20,-20,-20,3
8931,-3,-16,-18,-3,-13,-20,-4,-20,-20,-20,0
8932,-20,-20,-16,-20,-20,-20,-20,-15,-18,20,9
8933,-20,-20,-11,-16,-14,-20,-6,-20,-20,-20,6
8934,-20,-20,-15,-20,-20,-20,-20,20,-20,-20,7
8935,-20,-20,-20,-20,-20,-4,-20,10,-20,-20,7
