sample_index,Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,predicted_label
7256,-20,-20,-20,-20,-20,-20,-20,-20,-20,12,9
7257,-20,-20,-20,10,-20,-20,-20,-20,-20,-20,3
7258,-16,-20,-20,-20,-20,-19,3,-20,-20,-20,6
7259,-20,-20,-20,-16,-20,-20,-20,-20,-4,-20,8
7260,-20,-20,-20,-20,-20,-20,-20,15,-20,-20,7
7261,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7262,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7263,19,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7264,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,5
7265,-20,-20,-20,-18,-20,-20,-20,-20,-3,-20,8
7266,-20,-20,-2,-10,-20,-20,-20,-20,-17,-20,2
7267,-20,-20,-20,-20,-20,-20,-20,12,-20,-20,7
7268,-20,-20,-20,-20,2,-20,-20,-9,-20,-20,4
7269,9,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7270,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7271,-20,-20,-3,-20,-20,-20,-20,-20,-20,-20,2
7272,-20,-20,-20,-17,-20,-20,-20,-20,-16,-20,8
7273,-20,-20,-14,-20,20,-20,-20,-20,-20,-20,4
7274,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,5
7275,-20,-20,-20,-20,-19,-20,20,-20,-20,-20,6
7276,-20,-20,-20,-20,-20,-20,-20,16,-20,-20,7
7277,-20,-20,-20,-20,-20,-19,-20,-20,-11,-20,8
7278,-20,-20,-20,-20,-20,-20,-20,-19,-20,8,9
7279,7,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7280,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7281,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,2
7282,-20,-20,-20,-10,-20,-20,-20,-20,-20,-20,3
7283,-20,-20,-12,-20,-6,-20,-20,-20,-20,-20,4
7284,-20,-20,-20,-20,-20,17,-20,-20,-15,-20,5
7285,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7286,-20,-20,-20,-20,-20,-20,-20,18,-20,-12,7
7287,-20,-20,-20,-20,-20,-20,-20,-20,-2,-20,8
7288,-20,-20,-20,-20,-20,-20,-20,-20,-20,-5,9
7289,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7290,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7291,-20,-20,-2,-11,-20,-20,-20,-20,-20,-18,2
7292,-20,-20,-20,-5,-20,-20,-20,-20,-20,-20,3
7293,-20,-20,-20,-20,9,-20,-20,-18,-20,-20,4
7294,-20,-20,-20,-20,-20,14,-18,-20,-13,-20,5
7295,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7296,-20,-20,-20,-20,-20,-20,-20,14,-20,-14,7
7297,-20,-20,-20,-20,-20,-20,-20,-20,17,-20,8
7298,-20,-20,-20,-20,-20,-20,-20,-20,-20,1,9
7299,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7300,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
7301,-20,-20,-18,-20,19,-20,-20,-20,-20,-20,4
7302,-20,-20,-20,-18,-20,-20,-20,-20,14,-20,8
7303,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7304,-19,-20,-20,-20,-20,9,-16,-20,-20,-20,5
7305,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7306,-20,-20,-20,-20,-20,16,-20,-20,-19,-20,5
7307,-20,-20,-20,-20,-20,-20,-20,10,-20,-6,7
7308,-20,-20,14,-4,-20,-20,-20,-20,-20,-20,2
7309,-20,-20,-20,-20,-20,-20,-20,-20,-5,-20,8
7310,-20,-20,-20,-20,-20,-20,17,-20,-20,-20,6
7311,-20,-20,-20,4,-20,-20,-20,-20,-20,-20,3
7312,-20,-20,-20,14,-20,-20,-20,-20,-20,-19,3
7313,-20,-20,-20,-20,-20,-20,-20,-20,17,-20,8
7314,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7315,-20,-20,-20,-20,-20,0,-20,-20,-6,-20,5
7316,-20,-20,-20,-20,14,-20,-15,-20,-20,-20,4
7317,10,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7318,-20,-20,-20,-20,-20,-20,-20,-20,-20,19,9
7319,-20,12,-20,-20,-20,-20,-20,-20,-20,-20,1
7320,-20,-20,-20,-20,-20,-20,-20,2,-20,-6,7
7321,-20,-20,20,-19,-20,-20,-20,-20,-20,-20,2
7322,-20,-20,-20,-20,-20,-20,-20,-20,-20,14,9
7323,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7324,-20,-20,-20,-20,-20,12,-20,-20,-18,-20,5
7325,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7326,-20,-20,-20,7,-20,-20,-20,-20,-20,-20,3
7327,-20,-20,20,-16,-20,-20,-20,-20,-20,-20,2
7328,-20,-20,5,-11,-20,-20,-20,-20,-20,-20,2
7329,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
7330,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7331,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7332,-18,-20,-20,-20,12,-20,-20,-20,-20,-20,4
7333,-20,-20,-20,-1,-20,-20,-20,-20,-16,-20,3
7334,-20,-20,-20,-20,-20,-20,-20,-1,-20,-20,7
7335,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7336,-20,-20,-20,-20,-20,-20,-20,-20,-20,13,9
7337,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7338,-20,-18,-17,-20,-14,-20,-20,-20,-20,-20,4
7339,-20,-20,-20,-20,-20,-20,-20,-20,-5,-18,8
7340,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7341,-20,-16,-20,-20,13,-20,-20,-20,-20,-20,4
7342,20,-20,-20,-20,-19,-20,-20,-20,-20,-20,0
7343,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7344,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7345,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,2
7346,-20,-20,-20,-20,-16,-20,20,-20,-20,-20,6
7347,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
7348,-20,-20,-2,-20,-20,-20,-20,-20,-20,-20,2
7349,-20,-20,1,-20,-20,-20,-20,-20,-19,-20,2
7350,-20,-20,-20,-6,-20,-20,-20,-20,-20,-20,3
7351,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,5
7352,-20,-20,-20,-20,-20,18,-20,-20,-20,-20,5
7353,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7354,3,-20,-20,-20,-20,-20,-10,-20,-20,-20,0
7355,-20,-20,-20,-20,-20,-20,-20,18,-20,-15,7
7356,-20,-20,-20,-20,-20,-20,-20,-1,-20,-20,7
7357,-20,-20,-20,-20,-20,-20,-20,-20,-20,7,9
7358,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7359,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,2
7360,-20,-20,-20,-20,-20,-20,-20,-20,-20,17,9
7361,-16,-13,-20,-20,3,-20,-20,-20,-20,-20,4
7362,-20,-20,-20,-20,-20,-20,-20,15,-20,-20,7
7363,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7364,-20,-20,18,-20,-20,-20,-20,-20,-20,-20,2
7365,-20,-20,-20,13,-20,-20,-20,-20,-20,-20,3
7366,-20,-20,-20,-20,6,-20,-20,-15,-20,-18,4
7367,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7368,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7369,-20,-20,-20,-20,-20,-20,-20,-20,3,-20,8
7370,-20,-20,-18,-20,-20,-20,-20,-20,-6,-20,8
7371,-20,-20,-20,-17,-20,-20,-20,-20,3,-20,8
7372,-20,-20,-20,-19,-20,19,-20,-20,-20,-20,5
7373,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7374,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
7375,-20,-20,-20,-20,-20,-20,-20,9,-20,-20,7
7376,-20,-20,-7,-20,6,-20,-20,-20,-20,-20,4
7377,-20,-20,-20,-20,-20,-20,-20,-15,-20,5,9
7378,-20,-20,-20,-20,-20,-20,-20,-20,11,-20,8
7379,-20,-20,-20,-20,-20,-20,-20,-20,12,-19,8
7380,-20,-20,-20,-20,-20,-20,-20,-20,-20,16,9
7381,16,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7382,-20,-20,-20,-20,-20,-20,-20,-20,-20,20,9
7383,-20,-20,-20,-20,-20,-20,-20,-20,20,-20,8
7384,-20,-20,-20,-20,-20,-20,-20,-19,-20,8,9
7385,20,-20,-20,-20,-20,-20,-17,-20,-20,-20,0
7386,-20,-20,-8,-20,-20,-20,-20,-20,-20,-20,2
7387,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7388,-20,-20,-20,-20,-20,8,-20,-20,-20,-20,5
7389,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7390,-20,-20,-20,-19,-20,-20,-20,10,-20,-20,7
7391,-20,-20,-14,-20,-11,-20,-20,-20,-20,-20,4
7392,-20,-20,-20,-20,-20,-20,-20,-1,-20,-17,7
7393,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,5
7394,-20,-20,-12,-20,-7,-20,-20,-20,-20,-20,4
7395,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7396,-20,-20,-20,5,-20,-20,-20,-20,-20,-20,3
7397,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,5
7398,-20,-19,-15,2,-20,-20,-20,-20,-20,-20,3
7399,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7400,-20,-20,20,-11,-20,-20,-20,-20,-20,-20,2
7401,-20,-20,-20,3,-20,-20,-20,-20,-20,-20,3
7402,-20,-18,-20,-20,-2,-20,-20,-20,-20,-20,4
7403,-20,-20,-20,-20,-20,18,-20,-20,-20,-20,5
7404,-20,-20,-20,-20,-20,-20,18,-20,-20,-20,6
7405,-18,1,-20,-20,-20,-20,-20,-20,-7,-20,1
7406,-17,-20,11,-3,-20,-20,-20,-20,-20,-20,2
7407,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
7408,-20,-20,-20,-20,-12,-20,-20,-20,-20,-20,4
7409,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7410,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7411,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7412,-20,-20,20,-17,-20,-20,-20,-19,-20,-20,2
7413,-20,-20,-20,-20,-2,-20,-20,-20,-13,-20,4
7414,-20,-20,-20,-20,-20,17,-20,-20,-20,-20,5
7415,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7416,-20,-20,-18,-20,-20,-20,-20,18,-20,-20,7
7417,-20,-20,-20,-19,-16,-19,-20,-20,2,-20,8
7418,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7419,-20,-20,-20,-20,-20,-20,-20,-4,-20,-12,7
7420,-19,-20,9,-20,-20,-20,-20,-18,-20,-20,2
7421,-20,-20,-20,-20,4,-20,-20,-20,-20,-20,4
7422,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7423,-20,-20,-20,-20,-4,-20,-20,-20,-20,-19,4
7424,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7425,-20,-20,-20,-20,6,-20,-20,-20,-15,-20,4
7426,-20,-20,-20,-20,-20,-20,-20,-20,-20,-10,9
7427,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7428,-20,-20,-20,-20,-20,-20,-20,-20,20,-20,8
7429,-20,-20,-20,-20,5,-20,-20,-20,-20,-20,4
7430,-20,-20,-20,-16,-20,-13,-20,-20,-20,-20,5
7431,-20,-20,-20,13,-20,-20,-20,-20,-20,-20,3
7432,-20,-10,-20,-20,-20,-20,-20,-4,-20,-20,7
7433,-20,-20,-20,-19,-20,-15,-20,-20,5,-20,8
7434,-20,-19,-20,-20,-20,-10,-20,-20,-13,-20,5
7435,-20,-20,-20,8,-20,-20,-20,-20,-20,-20,3
7436,-20,-20,-16,-6,-20,-20,-20,-20,-20,-20,3
7437,-20,-20,-20,-20,-20,-2,-20,-20,-20,-20,5
7438,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7439,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
7440,13,-10,-20,-20,-20,-20,-20,-20,-20,-19,0
7441,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7442,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7443,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7444,-20,-20,-20,-20,-7,-20,-20,-20,11,-20,8
7445,-20,-20,-20,-20,-20,-20,-20,15,-20,-20,7
7446,10,-20,-17,-17,-19,-20,-20,-20,-20,-20,0
7447,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7448,-20,-20,-20,-20,-20,3,-20,-20,-20,-20,5
7449,15,-19,-20,-20,-20,-20,-20,-17,-20,-20,0
7450,-20,-20,-20,-20,-20,-16,-20,-20,10,-20,8
7451,-20,-20,-20,-20,-20,10,-20,-20,-20,-20,5
7452,15,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7453,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7454,-20,-20,-20,-20,-20,3,-20,-20,-20,-20,5
7455,-20,-20,-20,-20,-20,-19,-20,-20,19,-18,8
7456,-20,-20,-20,-20,-15,-20,-20,-20,-20,-20,4
7457,-20,-20,13,-14,-20,-20,-20,-18,-20,-20,2
7458,-20,-20,-20,20,-20,-20,-20,-20,-20,-20,3
7459,-20,-20,-20,-20,-20,-17,-20,-20,-17,-1,9
7460,-20,-20,-20,-20,-20,-20,-20,16,-20,-20,7
7461,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7462,-20,-20,-20,-19,-20,-20,-20,-11,-20,-7,9
7463,-20,19,-20,-20,-20,-20,-20,-20,-20,-20,1
7464,-20,-20,-20,-20,-20,-20,-20,-20,-20,3,9
7465,15,-17,-20,-20,-20,-20,-20,-20,-20,-20,0
7466,-20,-20,-20,-20,-20,-20,17,-20,-20,-20,6
7467,-20,-20,-20,-20,-20,-20,-20,18,-20,-20,7
7468,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7469,-20,-20,16,-20,-20,-20,-20,-20,-20,-20,2
7470,-20,-20,-20,18,-20,-20,-20,-20,-19,-20,3
7471,-20,-20,-20,-15,-20,-20,-20,-20,-20,-7,9
7472,-20,-20,-1,-18,-20,-20,-20,-20,-20,-20,2
7473,-20,-20,-20,-20,-6,-20,-20,-20,-20,-15,4
7474,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,5
7475,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,5
7476,-20,-20,-20,9,-20,-20,-20,-20,-20,-20,3
7477,-20,-20,-20,-20,-20,-20,-20,18,-20,-20,7
7478,-20,-20,-20,-13,-20,9,-20,-20,-20,-20,5
7479,-20,-20,-20,0,-20,-18,-20,-20,-20,-19,3
7480,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7481,-20,-20,-20,-20,-20,-18,-20,-20,1,-20,8
7482,-11,-20,-1,-19,-20,-20,-20,-19,-20,-20,2
7483,-20,-20,4,-20,-20,-20,-20,-20,-20,-20,2
7484,-20,-20,-20,-3,-20,-20,-20,-20,-20,-20,3
7485,15,-20,-20,-20,-14,-20,-20,-20,-20,-20,0
7486,-20,-20,12,-17,-20,-20,-20,-20,-20,-20,2
7487,-20,-20,-20,-13,-19,-20,-20,-20,-20,-8,9
7488,-20,-20,-20,-20,-2,-20,-20,-20,-20,-20,4
7489,-20,-20,-20,-20,-20,-20,-20,-17,-20,-8,9
7490,-20,-20,-18,-8,-20,-20,-20,13,-20,-20,7
7491,4,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7492,-20,-20,2,-17,-20,-20,-20,-16,-20,-19,2
7493,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
7494,-16,-10,-20,-20,-8,-20,-20,-20,-20,-20,4
7495,-20,-20,-20,-20,-20,-20,-20,-20,-20,2,9
7496,-20,-20,-20,-20,-20,-20,-20,-20,-20,11,9
7497,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,2
7498,-19,-20,-20,-13,-20,-5,-20,-20,-20,-19,5
7499,-20,-20,-20,-20,-20,-20,-20,-20,-20,0,9
7500,-20,-20,-20,-20,-20,-19,-20,-20,12,-18,8
7501,-20,-19,-20,19,-20,-20,-20,-20,-20,-20,3
7502,-20,-20,-20,-20,-20,-20,-20,-20,7,-16,8
7503,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7504,-20,-20,-20,-20,-20,-20,-20,17,-20,-20,7
7505,3,-13,-20,-20,-20,-20,-20,-20,-20,-20,0
7506,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7507,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7508,-20,-20,10,-20,-20,-20,-20,-20,-20,-20,2
7509,-20,-20,-20,8,-20,-20,-20,-20,-20,-20,3
7510,-20,-15,-20,-20,10,-20,-20,-14,-18,-20,4
7511,-20,-20,-20,-17,-20,-6,-20,-17,-20,-20,5
7512,-20,-20,-20,-17,-20,-20,20,-20,-20,-20,6
7513,-20,-20,-20,-20,-20,-20,-20,9,-20,-20,7
7514,-6,-20,-20,-20,-20,-20,-20,-20,-16,-20,0
7515,-20,-20,-20,-20,-20,-20,-20,-20,-20,8,9
7516,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7517,-20,15,-20,-20,-19,-20,-20,-20,-20,-20,1
7518,-20,-20,15,-20,-20,-20,-20,-20,-20,-20,2
7519,-20,-20,-20,5,-20,-20,-20,-20,-19,-20,3
7520,-20,-20,-20,-20,14,-20,-20,-20,-20,-20,4
7521,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,5
7522,-20,-20,-20,-20,-20,-20,5,-20,-20,-20,6
7523,-20,-20,-20,-20,-19,-20,-20,5,-20,-20,7
7524,-13,-20,-20,-19,-20,-20,-20,-20,-16,-20,0
7525,-20,-20,-20,-20,-20,-20,-20,-15,-20,-4,9
7526,13,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7527,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7528,-20,-20,11,-11,-20,-20,-20,-20,-20,-20,2
7529,-20,-20,-20,1,-20,-20,-20,-20,-20,-20,3
7530,-20,-20,-20,-20,1,-20,-20,-20,-20,-20,4
7531,-20,-20,-20,-20,-20,19,-20,-20,-20,-20,5
7532,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7533,-20,-20,-20,-20,-20,-20,-20,12,-20,-20,7
7534,-20,-20,-13,-20,-20,-20,-20,-20,-14,-20,2
7535,-20,-20,-20,-20,-20,-20,-20,-20,-20,-2,9
7536,14,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7537,20,-20,-20,-20,-20,-20,-13,-20,-20,-20,0
7538,-20,-20,-20,-20,-17,-20,-20,2,-20,-15,7
7539,-19,-20,6,-20,-20,-20,-20,-20,-20,-16,2
7540,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7541,-20,-20,-20,-11,-20,1,-20,-20,-20,-20,5
7542,-20,-20,-20,-20,-20,17,-20,-20,-20,-20,5
7543,-20,-20,-20,2,-20,-20,-20,-20,-20,-20,3
7544,-20,-20,-20,-18,-20,-20,-20,10,-20,-19,7
7545,-6,-20,-20,-18,-20,-20,-20,-20,-17,-18,0
7546,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7547,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7548,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7549,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7550,-20,-20,-20,-20,14,-20,-20,-20,-20,-20,4
7551,-20,-20,-20,9,-20,-20,-20,-20,-20,-20,3
7552,-20,-20,-20,-20,-20,-20,-20,-20,-8,-12,8
7553,-20,-20,-20,-17,-20,-20,-20,-20,-13,-20,8
7554,-20,-20,-20,19,-20,-20,-20,-20,-20,-20,3
7555,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7556,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7557,-20,-20,-20,-20,-20,-20,-20,-20,-20,-3,9
7558,14,-20,-20,-20,-19,-20,-20,-20,-20,-20,0
7559,-20,-20,-20,-10,-20,17,-20,-20,-20,-20,5
7560,-20,-20,-17,-20,13,-20,-20,-20,-20,-20,4
7561,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7562,-20,-20,-20,-20,-20,-20,-20,-18,-20,-1,9
7563,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7564,-20,-20,20,-20,-20,-20,-20,-20,-20,-20,2
7565,-20,-20,-20,-20,-7,-20,-20,2,-20,-20,7
7566,15,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7567,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7568,-20,-20,-19,-9,-20,-20,-20,-20,-20,-20,3
7569,-20,-20,-20,-18,-20,-20,-20,-20,-19,-20,3
7570,-20,-20,11,-20,-20,-20,-20,-20,-20,-20,2
7571,-20,-20,-20,-19,-20,-20,-20,-20,-20,-7,9
7572,-20,-20,17,-20,-20,-20,-20,-20,-20,-20,2
7573,-20,-20,-20,-20,-20,-20,-20,4,-20,-15,7
7574,-20,-7,-20,-20,-3,-20,-20,-20,-16,-20,4
7575,-20,-20,10,-20,-20,-20,-20,-20,-20,-20,2
7576,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7577,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,5
7578,-20,-20,-20,-20,-20,14,-20,-20,-20,-20,5
7579,-20,-20,-20,-20,-20,-20,-20,-20,-20,-12,9
7580,-14,-20,-20,-20,-17,-20,-20,-20,-20,-13,9
7581,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7582,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7583,-20,-20,-20,-17,-20,12,-17,-20,-20,-20,5
7584,-20,-20,-20,-20,-20,-20,-20,1,-20,-15,7
7585,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7586,-20,-20,-20,-20,-20,-20,-20,-20,-6,-19,8
7587,-20,-20,1,-20,-20,-20,-20,-20,-20,-20,2
7588,-20,-20,-20,-20,-20,-20,-20,-15,-20,-11,9
7589,-20,-20,-20,-19,20,-20,-20,-20,-20,-20,4
7590,-20,-20,-20,8,-20,-20,-20,-20,-20,-20,3
7591,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7592,-17,-20,-20,-20,-20,-20,-20,-20,-20,-1,9
7593,19,-19,-20,-20,-20,-20,-20,-20,-20,-20,0
7594,-20,-20,-20,-20,-20,-20,-20,-20,-19,-2,9
7595,-18,-20,-20,-6,-20,-20,-20,-20,-20,-20,3
7596,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7597,-20,-20,-20,-18,-20,-20,-19,-20,-7,-20,8
7598,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
7599,8,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7600,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7601,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7602,-20,-20,-20,-20,-20,16,-20,-20,-20,-17,5
7603,-6,-20,-20,-2,-20,-20,-20,-20,-20,-20,3
7604,-20,-19,13,-18,-20,-20,-20,-20,-20,-20,2
7605,-20,-20,-20,-20,-20,-20,-20,-9,-20,-14,7
7606,-20,-20,-20,-20,-20,-20,-20,7,-20,-20,7
7607,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7608,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7609,-20,-20,20,-13,-20,-20,-20,-20,-20,-20,2
7610,-20,-20,-20,9,-20,-12,-20,-20,-20,-20,3
7611,-20,-20,-20,-20,16,-20,-20,-20,-20,-20,4
7612,-20,-20,-20,-20,-20,20,-20,-20,-20,-20,5
7613,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7614,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
7615,-20,-20,-20,-20,-20,-20,-20,-20,20,-20,8
7616,-20,-20,-20,-20,-20,-20,-20,-20,-20,12,9
7617,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7618,-20,20,-20,-18,-20,-20,-20,-20,-20,-20,1
7619,-20,-20,-3,-20,-20,-20,-20,-14,-8,-20,2
7620,-20,-20,-20,16,-20,-20,-20,-20,-11,-20,3
7621,-20,-20,-20,-20,20,-20,-20,-20,-20,-20,4
7622,-20,-20,-20,-12,-20,13,-19,-20,-20,-20,5
7623,-20,-20,-14,-20,-20,-20,-20,-20,1,-20,8
7624,-20,-20,-20,-20,-20,-20,-20,-20,-20,12,9
7625,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7626,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7627,-12,-20,13,-15,-20,-20,-20,-20,-20,-20,2
7628,-20,-20,-20,17,-20,-20,-20,-20,-20,-20,3
7629,-20,-20,-20,-20,11,-20,-20,-20,-20,-20,4
7630,-20,-20,-20,-20,-20,7,-17,-20,-20,-20,5
7631,-20,-20,-20,-20,-20,-20,20,-20,-20,-20,6
7632,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
7633,-20,-20,-20,-20,-20,-20,-9,-20,13,-20,8
7634,-20,-20,-20,-20,-20,-20,-20,-20,-13,-3,9
7635,-20,-20,18,-20,-20,-20,-20,-20,-20,-20,2
7636,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7637,-20,-20,13,-10,-20,-20,-20,-20,-20,-20,2
7638,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7639,-20,-20,-20,17,-20,-20,-20,-20,-20,-20,3
7640,-20,-20,-20,-20,-20,-20,-20,-20,-20,-4,9
7641,-20,-20,-20,-20,-20,-20,-20,-20,-19,-10,9
7642,-20,-20,-20,-20,-20,-20,-20,-20,12,-20,8
7643,-20,-20,-20,-5,-20,11,-20,-20,-20,-20,5
7644,-20,-20,-20,17,-20,-14,-20,-20,-20,-20,3
7645,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
7646,11,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7647,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
7648,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
7649,-20,-20,-20,-20,-20,19,-17,-20,-20,-20,5
7650,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
7651,-20,-20,-20,-20,-11,-20,-20,-20,-20,-3,9
7652,-20,-20,-20,-20,-20,-20,-20,-20,-20,5,9
7653,-20,-20,-20,-20,17,-20,-20,-20,-20,-20,4
7654,-20,-20,-20,-20,-20,-20,-20,20,-20,-20,7
7655,20,-20,-20,-20,-20,-20,-20,-20,-20,-20,0
7656,-20,-20,-20,9,-20,-20,-20,-20,-19,-20,3
7657,-20,-20,-20,-20,1,-19,-20,-20,-20,-20,4
7658,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7659,-20,-20,-20,-20,-20,9,-19,-20,-20,-20,5
7660,-20,-20,-20,-20,-20,-20,-20,-20,9,-20,8
7661,-20,20,-20,-20,-20,-20,-20,-20,-20,-20,1
7662,-20,-20,-20,-20,14,-20,-20,-20,-20,-20,4
