sample_index,Class_0,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,predicted_label
8997,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
8998,-10,-10,-10,-10,-10,-10,-10,-10,-10,2,9
8999,3,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9000,-10,-10,-10,-10,-10,-10,-10,4,-10,-10,7
9001,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9002,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9003,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9004,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9005,-10,10,-10,-10,-10,-10,-10,-7,-10,-10,1
9006,-10,-10,6,-10,-10,-10,-10,-10,-10,-10,2
9007,-10,-10,-10,6,-10,-10,-10,-10,-10,-10,3
9008,-10,-10,-10,-10,-4,-10,-4,-10,-10,-10,4
9009,-10,-10,4,-10,-10,-10,-10,-10,-10,-10,2
9010,-10,-10,1,-10,-10,-10,-10,-10,-10,-10,2
9011,-10,-10,-10,-3,-10,-10,-10,-10,-10,-10,3
9012,-10,-10,-10,-10,0,-10,-10,-10,-10,-10,4
9013,-10,-10,-10,-10,-10,9,-10,-10,-10,-10,5
9014,-10,-10,-10,-10,-10,-10,3,-10,-10,-10,6
9015,-10,-10,3,-10,-10,-10,-10,-10,-10,-10,2
9016,-2,-10,-2,-10,-10,-10,-10,-10,-10,-10,0
9017,-10,6,-10,-10,-10,-10,-10,-10,-10,-10,1
9018,-10,-10,-2,-10,-10,-10,-10,-10,-10,-10,2
9019,-10,-10,2,-10,-10,-10,-10,-8,-10,-10,2
9020,-10,-10,-10,-10,-10,-10,-10,-10,-2,-10,8
9021,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9022,-10,-10,-9,-8,-10,-10,-10,-10,-10,-10,3
9023,-10,-10,-10,-10,-10,-10,-10,-10,-10,-5,9
9024,-10,-10,-3,-10,-10,-10,-10,-10,-10,-10,2
9025,-10,3,-10,-10,-10,-10,-10,-10,-10,-10,1
9026,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9027,-10,-10,-10,-1,-10,-10,-10,-10,-10,-10,3
9028,-10,-10,-10,-10,-10,-10,-10,-5,-10,-4,9
9029,-9,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9030,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9031,-10,-10,-6,-10,-10,-10,-10,-6,-10,-10,2
9032,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
9033,-10,-10,-10,-10,4,-10,-10,-10,-10,-10,4
9034,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
9035,-10,-10,-10,-10,-10,2,-10,-10,-10,-10,5
9036,-10,-10,3,-10,-10,-10,-10,-10,-10,-10,2
9037,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9038,1,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9039,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9040,-10,-10,-10,-10,-10,-8,1,-10,-10,-10,6
9041,-9,-10,-10,-10,-10,-10,9,-10,-10,-10,6
9042,-10,-10,-10,-10,-10,-10,-10,-10,6,-10,8
9043,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
9044,-10,-10,0,-10,-10,-10,-10,-1,-10,-10,2
9045,-10,-10,-9,-8,-10,-10,-10,1,-10,-10,7
9046,-10,-10,2,-10,-10,-10,-10,-10,-10,-10,2
9047,-10,-10,-10,-10,-2,-10,-7,-10,-10,-10,4
9048,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
9049,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9050,-10,-10,-10,-10,-10,-10,5,-10,-10,-10,6
9051,-10,9,-10,-10,-10,-10,-10,-10,-10,-10,1
9052,7,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9053,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9054,-10,-10,-10,-10,-10,-10,-10,-6,-10,-2,9
9055,-10,-10,-10,-10,-10,-10,-10,-10,10,-10,8
9056,-10,-10,-10,6,-10,-10,-10,-10,-10,-10,3
9057,-10,-10,-10,-10,-10,-10,-10,-10,-10,-3,9
9058,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9059,-10,-10,-10,4,-10,-10,-10,-10,-10,-10,3
9060,5,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9061,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9062,-10,-10,7,-10,-10,-10,-10,-10,-10,-6,2
9063,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9064,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
9065,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
9066,-10,-10,-10,-10,-10,-10,6,-10,-10,-10,6
9067,-10,-10,-10,-10,-10,-10,-10,-1,-10,-10,7
9068,-10,-10,-10,-10,-10,-10,-10,-10,3,-10,8
9069,-10,-10,-10,-10,-7,-10,-10,-10,-10,-1,9
9070,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9071,-10,8,-10,-10,-10,-10,-10,-10,-10,-10,1
9072,-10,-10,6,-10,-10,-10,-10,-10,-10,-10,2
9073,-10,-10,-10,4,-10,-10,-10,-10,-10,-10,3
9074,-10,-10,-10,-10,3,-10,-10,-10,-10,-10,4
9075,-10,-10,-10,-10,-10,7,-10,-10,-10,-10,5
9076,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9077,-10,-10,-10,-10,-10,-10,-10,6,-10,-10,7
9078,-10,-10,-10,-10,-10,-10,-10,-10,6,-10,8
9079,-10,-10,-10,-10,-10,-10,-10,-10,-10,3,9
9080,3,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9081,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9082,-10,-10,3,-10,-10,-10,-10,-10,-10,-10,2
9083,-10,-10,-10,1,-10,-10,-10,-10,-10,-10,3
9084,-10,-10,-10,-10,-5,-10,-10,-10,-10,-10,4
9085,-10,-10,-10,-10,-10,7,-10,-10,-10,-10,5
9086,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9087,-10,-10,-10,-10,-10,-10,-10,0,-10,-10,7
9088,-10,-10,-10,-10,-10,-10,-10,-10,7,-10,8
9089,-10,-10,-10,-10,-10,-10,-10,-10,-10,2,9
9090,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9091,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9092,-10,-10,-8,-10,-10,-10,-10,-10,3,-10,8
9093,-10,-10,-10,-10,-10,-10,-10,-10,-10,10,9
9094,-10,-10,-10,-10,-10,-10,-10,-10,-10,10,9
9095,5,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9096,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9097,-10,-10,5,-10,-10,-10,-10,-10,-10,-10,2
9098,-10,-10,-10,-10,9,-10,-9,-10,-10,-10,4
9099,-10,-10,-10,-10,8,-10,-7,-10,-10,-10,4
9100,-10,-10,-10,8,-10,-10,-10,-10,-10,-10,3
9101,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
9102,-10,-10,-10,-10,8,-10,-8,-10,-10,-10,4
9103,-10,-10,-10,-10,-2,-10,-9,-10,-10,-10,4
9104,-10,-10,-10,-10,4,-10,-10,-10,-10,-10,4
9105,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9106,-10,-10,-10,8,-10,-10,-10,-10,-10,-10,3
9107,-10,-10,-10,-10,-10,-10,-10,-10,0,-10,8
9108,-10,-10,-10,-10,-7,-10,-10,1,-10,-10,7
9109,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
9110,-10,-10,-10,-10,-10,-10,-10,-10,-7,-9,8
9111,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
9112,-10,6,-10,-10,-10,-10,-10,-10,-10,-10,1
9113,-10,-10,-10,-10,-10,-10,-10,7,-10,-10,7
9114,-10,-10,-10,-10,-10,6,-10,-10,-10,-10,5
9115,-10,-10,-10,6,-10,-10,-10,-10,-10,-10,3
9116,-10,-10,-10,-10,-10,-10,-10,-10,-1,-8,8
9117,-10,-10,-10,-10,-10,2,-10,-10,-10,-10,5
9118,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
9119,-10,-10,-10,-10,-10,9,-10,-10,-10,-10,5
9120,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9121,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9122,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9123,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
9124,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9125,-10,-10,-10,10,-10,-10,-10,-10,-10,-10,3
9126,-10,-10,-10,-10,-10,-10,-10,-10,6,-10,8
9127,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9128,-8,-10,-10,-10,2,-10,-4,-10,-10,-10,4
9129,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
9130,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9131,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
9132,-10,-10,-10,-10,-10,3,-10,-10,-10,-10,5
9133,-10,-10,-10,-10,-10,6,-10,-10,-10,-10,5
9134,4,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9135,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
9136,-10,-10,-10,-10,-10,-10,-10,-10,1,-10,8
9137,9,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9138,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9139,-10,-10,-10,-10,-10,-10,-10,-10,4,-10,8
9140,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9141,-10,-10,-10,-10,-10,-10,-10,-3,-10,-10,7
9142,-10,-10,-10,-10,-10,-10,-10,-10,-10,3,9
9143,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9144,-10,-10,-10,-10,-10,-10,-10,-10,-10,5,9
9145,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
9146,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9147,-10,-10,-10,-10,-10,-10,-10,5,-10,-10,7
9148,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9149,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9150,-10,-10,-10,-10,-10,-10,-10,-10,6,-10,8
9151,-10,-10,-10,-10,-10,-10,-10,7,-10,-10,7
9152,-10,-10,-10,-10,6,-10,-10,-10,-10,-10,4
9153,-10,-10,-10,-10,-10,-10,-10,-10,-10,9,9
9154,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
9155,-10,6,-10,-10,-10,-10,-10,-10,-10,-10,1
9156,-10,-10,-10,0,-10,-10,-10,-10,-10,-10,3
9157,-10,-10,-10,3,-10,-10,-10,-10,-10,-10,3
9158,2,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9159,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
9160,-10,-10,-10,-10,-10,8,-10,-10,-10,-10,5
9161,-10,-10,-10,-10,-10,-10,-10,-10,5,-10,8
9162,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9163,-10,-10,-4,-3,-10,-10,-10,-10,-10,-10,3
9164,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
9165,-10,-10,-10,-10,-10,-10,-10,-10,-10,0,9
9166,-10,-10,-10,-10,-10,-10,-10,8,-10,-10,7
9167,4,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9168,-10,-10,5,-10,-10,-10,-10,-10,-10,-10,2
9169,-10,-10,-10,-10,-10,-10,-10,0,-10,-10,7
9170,-10,-10,-10,-10,-10,-10,-10,-10,-10,-1,9
9171,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9172,-10,-10,-10,-10,-9,-10,-10,-5,-10,-10,7
9173,-10,-10,-9,-10,-3,-10,-10,-10,4,-10,8
9174,8,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9175,-10,-10,3,-5,-10,-10,-10,-10,-10,-10,2
9176,-10,-10,-10,-10,-10,8,-10,-10,-10,-10,5
9177,-10,-10,-10,9,-10,-10,-10,-10,-10,-10,3
9178,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9179,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9180,-10,3,-10,-10,-10,-10,-10,-10,-10,-10,1
9181,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
9182,-10,-10,-10,-2,-10,-10,-10,-10,-10,-10,3
9183,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
9184,-10,-10,-10,-10,-10,-1,-10,-10,-10,-10,5
9185,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9186,-10,-10,-10,-10,-10,-10,-10,2,-10,-10,7
9187,-10,-10,-10,-10,-10,-10,-10,-10,6,-10,8
9188,-10,-10,-10,-10,-10,-10,-10,-10,-10,-1,9
9189,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9190,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9191,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
9192,-10,-10,-10,6,-10,-10,-10,-10,-10,-10,3
9193,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
9194,-10,-10,-10,-10,-10,-1,-10,-10,-8,-10,5
9195,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9196,-10,-10,-10,-10,-10,-10,-10,2,-10,-10,7
9197,-10,-10,-10,-10,-10,-10,-10,-10,10,-10,8
9198,-10,-10,-10,-10,-10,-10,-10,-10,-10,-1,9
9199,10,-10,-10,-10,-10,-10,-9,-10,-10,-10,0
9200,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9201,-10,-10,5,-10,-10,-10,-10,-10,-10,-10,2
9202,-10,-10,-10,4,-10,-10,-10,-10,-10,-10,3
9203,-10,-10,-10,-10,0,-10,-10,-10,-10,-10,4
9204,-10,-10,-10,-10,-10,-10,-10,2,-10,-10,7
9205,-10,-10,-10,-10,-10,-10,-10,-10,0,-10,8
9206,-10,-10,-10,-10,-10,-10,-10,-10,-10,-6,9
9207,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9208,-10,-10,-10,-10,1,-10,-10,-10,-10,-10,4
9209,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
9210,-4,-10,-10,-10,-10,-10,0,-10,-10,-10,6
9211,-10,-10,-10,-10,9,-10,-10,-10,-10,-10,4
9212,-10,-10,-10,-10,-10,-10,-10,3,-10,-10,7
9213,-10,-10,-10,-10,-10,-10,-10,-10,8,-10,8
9214,-10,-10,-10,-10,-10,-10,-10,-10,-10,3,9
9215,-10,-10,0,-9,-10,-10,-10,-10,-10,-10,2
9216,-10,-10,-10,-10,-10,-10,-10,-10,-10,-8,9
9217,-10,-10,-10,1,-10,-10,-10,-10,-10,-10,3
9218,-10,-10,-10,-10,-10,-10,-10,-10,-10,5,9
9219,-10,-10,-10,6,-10,-10,-10,-10,-10,-10,3
9220,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9221,2,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9222,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9223,4,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9224,-10,-10,-10,-10,6,-10,-10,-10,-10,-10,4
9225,-10,-10,2,-10,-10,-10,-10,-10,-10,-10,2
9226,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9227,-10,-10,-3,0,-10,-10,-10,-10,-10,-10,3
9228,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
9229,-10,-10,-10,1,-10,-10,-10,-10,-10,-10,3
9230,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9231,-10,-10,-10,-2,-10,-10,-10,-10,-10,-10,3
9232,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
9233,-10,8,-10,-10,-10,-10,-10,-10,-10,-10,1
9234,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
9235,-10,-10,-10,8,-10,-10,-10,-10,-10,-10,3
9236,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9237,-10,-10,-10,-10,-10,-10,-10,-10,6,-10,8
9238,-10,-10,-10,4,-10,-10,-10,-10,-10,-10,3
9239,7,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9240,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9241,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9242,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
9243,-10,-10,-10,-10,-10,-10,-10,-10,2,-10,8
9244,8,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9245,-10,-10,-10,-10,-10,-10,-10,-10,-10,-5,9
9246,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
9247,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9248,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
9249,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9250,-10,-10,-10,-10,-10,-10,-10,-10,-10,0,9
9251,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9252,-10,-10,-10,-10,-10,-10,-10,-10,-10,-9,9
9253,-10,-10,-8,-10,-9,-10,-10,-3,-10,-10,7
9254,-10,-10,-10,-10,-10,-10,-10,-10,-10,-2,9
9255,-10,-10,-10,-10,-10,-10,-10,-10,-10,7,9
9256,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9257,-10,-10,-10,-10,-10,-10,-10,-2,-10,-10,7
9258,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9259,-10,-10,0,-9,-10,-10,-10,-10,-10,-10,2
9260,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
9261,-10,-10,-10,8,-10,-10,-10,-10,-10,-10,3
9262,-10,-10,-10,-10,-10,-10,-10,7,-10,-10,7
9263,-10,-10,-10,-10,-10,-10,-10,-10,9,-10,8
9264,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9265,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9266,-10,-10,9,-10,-10,-10,-10,-10,-10,-10,2
9267,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
9268,-10,-10,-10,-10,-10,9,-10,-10,-10,-10,5
9269,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9270,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
9271,-10,-10,-10,-10,-10,-10,-10,-10,10,-10,8
9272,-10,-10,-10,-10,-10,-10,-10,-10,-10,10,9
9273,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9274,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9275,-10,-10,-10,-2,-10,-10,-10,-10,-10,-10,3
9276,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
9277,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
9278,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9279,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
9280,-10,-10,-10,-10,-10,-10,-10,-10,0,-10,8
9281,9,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9282,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9283,-10,-10,-10,6,-10,-10,-10,-10,-10,-10,3
9284,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
9285,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
9286,-10,-10,-10,-10,-10,-10,-10,-10,10,-10,8
9287,-10,-10,-10,-10,-10,-10,-10,-10,-10,3,9
9288,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
9289,-10,-10,-10,-10,-10,5,-10,-10,-10,-9,5
9290,-10,-10,-10,-10,-10,-1,-10,-10,-7,-10,5
9291,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9292,-10,-10,-10,-10,-10,-10,-10,-10,-10,10,9
9293,-10,-10,-10,-10,-10,-10,-10,-10,-10,8,9
9294,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
9295,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9296,8,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9297,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9298,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
9299,-10,-10,-10,-10,-10,-10,-10,-10,-10,8,9
9300,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
9301,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9302,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
9303,-10,-10,5,-10,-10,-10,-10,-10,-10,-10,2
9304,-10,-10,8,-10,-10,-10,-10,-7,-10,-10,2
9305,-10,-10,-10,-2,-10,-10,-10,-10,-10,-10,3
9306,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9307,-10,-10,-10,-10,-10,-10,-10,-10,6,-10,8
9308,-7,-10,-4,-2,-10,-10,-10,-10,-10,-10,3
9309,-10,-10,7,-10,-10,-10,-10,-10,-10,-10,2
9310,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9311,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9312,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9313,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9314,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
9315,-10,-10,-10,-10,-10,7,-10,-10,-10,-10,5
9316,-10,-10,-10,-10,-10,-10,-10,-10,-2,-10,8
9317,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9318,-10,-10,5,-7,-10,-10,-10,-10,-10,-10,2
9319,-10,-10,-10,-10,-10,-10,-10,-10,-10,5,9
9320,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
9321,-10,-10,-10,-10,-10,-10,-10,-10,4,-10,8
9322,-10,-10,-10,-10,-10,-10,-10,-10,6,-10,8
9323,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
9324,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9325,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9326,-10,-10,-10,-7,-10,-10,-10,-10,1,-10,8
9327,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
9328,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
9329,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
9330,-10,-10,-10,-10,-10,-10,-10,-10,10,-10,8
9331,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
9332,-10,-10,-10,2,-10,-10,-10,-10,-10,-10,3
9333,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
9334,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9335,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9336,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9337,-10,-10,-10,-10,-10,7,-10,-10,-10,-10,5
9338,-10,-10,-10,-10,-10,4,-10,-10,-10,-10,5
9339,7,-10,-9,-10,-10,-10,-10,-10,-10,-10,0
9340,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
9341,-10,-10,9,-10,-10,-10,-10,-10,-10,-10,2
9342,-10,-10,-10,-2,-10,-7,-10,-10,-10,-10,3
9343,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9344,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
9345,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9346,-10,-10,2,-6,-10,-10,-10,-10,-10,-10,2
9347,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
9348,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9349,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
9350,-10,-10,-10,-10,10,-10,-10,-10,-10,-10,4
9351,-10,-10,9,-10,-10,-10,-10,-10,-10,-10,2
9352,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9353,-10,-10,-10,-10,7,-10,-10,-10,-10,-10,4
9354,-10,-10,-10,-10,-10,-10,-10,-10,7,-10,8
9355,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9356,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9357,-10,-10,-10,-10,-10,-10,-10,-10,-10,9,9
9358,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9359,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
9360,-10,-10,-10,-10,-10,10,-10,-10,-10,-10,5
9361,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9362,-10,-10,-10,-10,-10,-10,-10,-8,-10,2,9
9363,-10,-10,-10,1,-10,-10,-10,-10,-10,-10,3
9364,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9365,-10,-10,-10,6,-10,-10,-10,-10,-10,-10,3
9366,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9367,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9368,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9369,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
9370,-10,-10,-10,1,-10,-10,-10,-10,-10,-10,3
9371,-10,-10,-10,-10,3,-10,-10,-10,-10,-10,4
9372,-10,-10,-10,-4,-10,-3,-10,-10,-10,-10,5
9373,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9374,-10,-10,-10,-10,-10,-10,-10,9,-10,-10,7
9375,-10,-10,-10,-10,-10,-10,-10,-10,10,-10,8
9376,-10,-10,-10,-10,-10,-10,-10,-10,-10,3,9
9377,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9378,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9379,-10,-10,7,-10,-10,-10,-10,-10,-10,-10,2
9380,-10,-10,-10,-1,-10,-10,-10,-10,-10,-10,3
9381,-10,-10,-10,-10,4,-10,-10,-10,-10,-10,4
9382,-10,-10,-10,-9,-10,-6,-10,-10,-10,-10,5
9383,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9384,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
9385,-10,-10,-10,-10,-10,-10,-7,-10,-4,-10,8
9386,-10,-10,-10,-10,-10,-10,-10,-10,-10,4,9
9387,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9388,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9389,-10,-10,10,-10,-10,-10,-10,-10,-10,-10,2
9390,-10,-10,-10,8,-10,-10,-10,-10,-10,-10,3
9391,-10,-10,-10,-10,-10,-3,-10,-10,-10,-10,5
9392,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9393,-10,-10,-10,-10,-10,-10,-10,10,-10,-10,7
9394,-10,-10,-10,-10,-10,-10,-10,-10,7,-10,8
9395,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9396,10,-10,-10,-10,-10,-10,-10,-10,-10,-10,0
9397,-10,-10,-10,-10,-10,-10,-10,-10,-10,6,9
9398,-10,-10,-10,-10,-10,2,-10,-10,-10,-10,5
9399,-10,-10,-10,-10,-10,-10,-10,6,-10,-10,7
9400,-10,-10,-10,-6,-10,-9,-10,-10,-10,-10,3
9401,-10,10,-10,-10,-10,-10,-10,-10,-10,-10,1
9402,-10,-10,-10,-10,-10,-7,-10,-10,2,-10,8
9403,-10,-10,-10,-10,-10,-10,10,-10,-10,-10,6
9404,-10,-10,-10,-10,-10,-10,-10,-10,-10,7,9
